code;url;product_name;brands;stores;traces_fr;nutrition_grade_fr;main_category_fr;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;countries_fr
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900308336/muesli-croustillant-epeautre-chocolat-favrichon;Muesli croustillant Epeautre Chocolat;Favrichon;;Lait,Fruits à coque,Soja;c;Petit-déjeuners;1839.0;15.3;3.1;63.3;22.4;6.8;8.4;0.04;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900308398/muesli-chocolat-joseph-favrichon;Muesli chocolat;Joseph Favrichon;;Lait,Soja,Autres-fruits-a-coques;c;Petit-déjeuners;1685.0;10.2;3.5;62.8;17;7.0;10.8;0.2;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900330009/crosti-petales-choc-jeoseph-favrichon;Crosti Pétales Choc';Jeoseph Favrichon;Biocoop;Lait,Fruits à coque,Graines de sésame,Soja;c;Petit-déjeuners;1602.0;3.5;1.9;74;26;8.0;9.9;0.36;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900330016/crosti-coeur-fondant-choco-noisette-j-favrichon;Crosti coeur fondant Choco Noisette;J.Favrichon;Bio14;Soja,Autres-fruits-a-coque;c;Petit-déjeuners;1817.0;13.9;2.9;64.6;28.6;5.8;9.3;0.42;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900330023/crosti-riz-souffle-choco-favrichon;Crosti Riz soufflé choco;Favrichon;;;b;Petit-déjeuners;1674.0;2.5;1.5;86;21;3.5;6.5;0.04;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900330030/crosti-boules-miel-joseph-favrichon;Crosti Boules Miel;Joseph Favrichon;;;c;Petit-déjeuners;1632.0;1.0;0.2;88;21;2.7;5.5;0.49;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900330061/crosti-boules-choco-favrichon;Crosti boules choco;Favrichon;;;c;Petit-déjeuners;1632.0;2.5;1.5;83;24;3.8;6.5;0.43;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900330078/crosti-coeur-fondant-noisette-joseph-favrichon;Crosti coeur fondant noisette;Joseph Favrichon;;;d;Petit-déjeuners;1791.0;12.0;3.2;71;28;3.0;7.2;0.37;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350045/muesli-fruits-des-bois-joseph-favrichon;Muesli Fruits des Bois;Joseph Favrichon;;Lait,Fruits à coque,Soja;a;Petit-déjeuners;1517.0;6.9;1.0;60;15.2;7.2;10.8;0.3;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350120/crosti-oz-miel-favrichon;Crosti'oz MIEL;Favrichon;;;c;Petit-déjeuners;1600.0;2.5;0.5;80;17.9;5.0;9.1;1.3208;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350243/joseph-favrichon-muesli-proteine-soja-fruits;Joseph Favrichon Muesli Protéiné soja & fruits;Joseph Favrichon;Salon;Lait,Fruits à coque;a;Petit-déjeuners;1674.0;8.3;0.7;48;13.3;5.4;30.0;0.14;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350304/muesli-lin-et-fibres-favrichon;Muesli lin et fibres;favrichon;;;a;Petit-déjeuners;1630.0;8.0;1.1;56.1;12.5;12.9;16.3;0.04;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350311/muesli-croustillant-pomme-et-cannelle-j-favrichon;Muesli croustillant pomme et cannelle;J-Favrichon;Biocoop,Bio14;Lait,Fruits à coque,Graines de sésame,Soja;a;Petit-déjeuners;1848.0;14.9;1.5;62.4;17.9;9.1;9.6;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350335/muesli-croustillant-nature-joseph-favrichon;Muesli croustillant nature;Joseph-favrichon;Satoriz,Bio14;Lait,Fruits à coque;c;Petit-déjeuners;1955.0;19.0;5.1;64;17;6.8;7.1;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350342/muesli-croustillant-chocolat-j-favrichon;Muesli croustillant chocolat;J.Favrichon;La riche d'Alésia;Lait,Fruits à coque;c;Petit-déjeuners;1974.0;21.1;5.9;58.5;18;7.0;8.4;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350359/muesli-raisin-noisette-amande-j-favrichon;Muesli Raisin Noisette Amande;J. Favrichon;Bio14;;a;Petit-déjeuners;1535.0;7.7;1.2;59.3;9.9;10.7;9.2;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350366/muesli-30-de-fruits-joseph-favrichon;Muesli 30% De Fruits;Joseph Favrichon;;Lait,Fruits à coque,Soja;c;Petit-déjeuners;1536.0;6.5;3.5;63.7;18.3;8.3;8.6;0.0299999999999999;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350373/muesli-4-cereales-et-8-fruits-favrichon;Muesli 4 céréales et 8 fruits;Favrichon;;Lait,Fruits à coque,Soja;a;Petit-déjeuners;1662.0;12.4;1.5;53.6;15;11.6;11.7;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350502/muesli-croustillant-badiane-coriandre-gingembre-joseph-favrichon;Muesli croustillant Badiane Coriandre Gingembre;Joseph Favrichon;;;b;Petit-déjeuners;1681.0;7.8;0.9;70.6;20.6;7.3;7.9;0.0508;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350519/muesli-croustillant-chocolat-chataigne-joseph-favrichon;Muesli croustillant chocolat châtaigne ;Joseph favrichon;;;;Petit-déjeuners;;;;;;;;;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350540/muesli-croustillant-orange-chocolat-favrichon;muesli croustillant orange chocolat;favrichon;biocoop;;c;Petit-déjeuners;1866.0;15.8;2.8;64;22;8.0;7.6;0.01524;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350557/muesli-croustillant-framboise-chocolat-joseph-favrichon;Muesli Croustillant Framboise & chocolat;Joseph Favrichon;biocoop;Lait,Fruits à coque;c;Petit-déjeuners;1954.0;20.0;6.4;59.2;19.1;7.5;8.8;0.03;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350571/muesli-croustillant-joseph-favrichon;Muesli Croustillant;Joseph Favrichon;;Fruits à coque,Soja;d;Petit-déjeuners;2030.0;22.0;7.0;59;21;7.4;9.1;0.05;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350588/muesli-croustillant-miel-sarrasin-favrichon;Muesli Croustillant Miel & Sarrasin;Favrichon;;Lait,Soja,Autres-fruits-a-coque;c;Petit-déjeuners;1899.0;14.8;1.3;71.4;19.9;2.8;6.8;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350618/muesli-tradition-superfruits-j-favrichon;Muesli Tradition Superfruits J. Favrichon;J.favrichon;;;a;Petit-déjeuners;1640.0;8.9;1.3;64.7;21.8;7.5;9.6;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350625/muesli-croustillant-6-fruits-j-favrichon;Muesli Croustillant 6 Fruits;J.Favrichon,J. Favrichon;;Fruits à coque;d;Petit-déjeuners;1874.0;18.0;4.6;63;34;5.7;6.4;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350632/muesli-croustillant-fruits-du-soleil-j-favrichon;Muesli croustillant - Fruits du soleil;J•Favrichon;La ruche d'Alésia;Lait,Fruits à coque;c;Petit-déjeuners;1812.0;13.3;3.4;68.3;24;5.2;6.9;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350649/j-favricon-muesli-tradition-fruits-graines-gourmandes-j-favrichon;J. Favricon Muesli tradition Fruits & graines gourmandes;J. Favrichon;Salon;Lait,Fruits à coque;a;Petit-déjeuners;1598.0;8.6;3.6;64;13.3;5.7;9.2;0.03;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350656/muesli-framboise-et-noix-de-coco-pepites-et-flocons-favrichon;Muesli Framboise et noix de coco (pépites et flocons);Favrichon;;;c;Petit-déjeuners;1709.0;11.6;5.4;61.1;11.6;8.9;10.1;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350663/muesli-pepites-et-flocons-j-favrichon;Muesli  pépites et flocons ;J.Favrichon;;;c;Petit-déjeuners;1687.0;9.9;3.4;65.2;20.3;7.1;9.3;0.03;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350670/j-favrichon-muesli-pepites-flocons-cassis-graines-gourmandes;J. Favrichon Muesli pépites & flocons Cassis & graines gourmandes;J. Favrichon;Salon;Lait,Fruits à coque,Soja;a;Petit-déjeuners;1695.0;11.7;1.6;60.5;17.6;7.6;10.6;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350687/muesli-croustillant-graines-de-lin-et-courges-favrichon;Muesli croustillant graines de lin et courges;Favrichon,J. Favrichon;Biocoop,Bio14;Lait,Fruits à coque,Soja;b;Petit-déjeuners;1950.0;19.2;2.3;57.7;14.4;9.1;10.8;0;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350694/muesli-croustillant-chocolat-chataigne-j-favrichon;Muesli Croustillant Chocolat & châtaigne ;J.Favrichon;Bio14;Lait,Fruits à coque,Soja;c;Petit-déjeuners;1926.0;14.0;2.9;75.3;22.7;3.6;5.8;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350700/flakes-figue-cerise-joseph-favrichon;Flakes Figue & Cerise;Joseph Favrichon;;Lait,Fruits à coque,Soja;a;Petit-déjeuners;1490.0;1.6;0.3;75.8;16.2;6.4;6.5;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350717/muesli-bien-etre-lin-fibres-j-favrichon;Muesli bien être Lin & Fibres;J.Favrichon;;Lait,Fruits à coque,Graines de sésame;a;Petit-déjeuners;1710.0;11.5;1.5;56.1;11.8;12.2;13.7;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350755/muesli-croustillant-cranberry-myrtille-framboise-j-favrichon;Muesli croustillant - Cranberry, Myrtille, Framboise;J. Favrichon;;Fruits à coque,Graines de sésame,Soja;c;Petit-déjeuners;1780.0;12.9;1.6;65.6;22.7;7.5;7.5;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900350786/muesli-tradition-j-favrichon;Müesli Tradition;J. Favrichon;;Lait,Graines de sésame,Soja,Autres-fruits-a-coque;d;Petit-déjeuners;1770.0;18.0;6.3;51;29;9.5;9.5;0.14;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900360037/crosti-oz-miel-favrichon;Crosti' Oz Miel;Favrichon;;Lait,Fruits à coque,Graines de sésame,Soja;b;Petit-déjeuners;1619.0;2.5;0.6;82;18;4.7;6.5;0.810000000000001;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900360075/muesli-tradition-raisin-noisette-amande-favrichon;Muesli tradition raisin noisette amande;Favrichon;;Lait,Fruits à coque,Soja;a;Petit-déjeuners;1544.0;7.0;1.1;59.1;11.3;13.2;10.8;0.02;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900360082/muesli-croustillant-nature-avoine-riz-favrichon;Muesli Croustillant Nature Avoine & Riz;Favrichon;;;c;Petit-déjeuners;2014.0;21.3;6.1;60.3;17.5;7.3;8.4;0.0499999999999999;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900360105/crosti-coeur-fondant-choco-noisetes-favrichon;Crosti Cœur Fondant Choco Noisetes;Favrichon,Joseph Favrichon;;Fruits à coque,Graines de sésame,Soja;c;Petit-déjeuners;1933.0;14.0;2.8;62;29;7.9;9.2;0.379999999999999;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900390003/muesli-croustillant-chocolat-noix-de-coco-biocoop;Muesli croustillant chocolat noix de coco;Biocoop;;Lait,Fruits à coque,Soja;b;Petit-déjeuners;1976.0;19.7;1.5;63;20;5.7;7.7;0.19;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111900390010/muesli-croustillant-raisins-canneberges-cassis-myrtilles-mures-blanches-biocoop;Muesli croustillant raisins canneberges cassis myrtilles mûres blanches;Biocoop;;Lait,Fruits à coque,Soja;c;Petit-déjeuners;1864.0;16.8;4.8;62.1;25.1;7.3;7.3;0.04;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100013/muesli-bio-croustillant-pomme-raisin-cannelle-charles-vignon;Muesli bio croustillant pomme raisin cannelle;Charles Vignon;;;c;Petit-déjeuners;1959.0;19.5;5.5;62.9;21.9;6.4;6.9;0.42;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100020/muesli-bio-croustillant-3-chocolats-charles-vignon;Muesli Bio Croustillant 3 chocolats;Charles vignon;Carrefour market;Œufs,Fruits à coque,Soja;c;Petit-déjeuners;1983.0;21.0;7.0;59.3;18.9;7.5;8.3;0.0299999999999999;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100037/muesli-bio-croustillant-amande-vanille-charles-vignon;Muesli bio croustillant amande vanille;Charles Vignon;Auchan;Lait,Soja,Autres-fruits-a-coques;b;Petit-déjeuners;1946.0;19.0;2.4;62;16;6.3;8.3;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100044/muesli-bio-croustillant-superfruits-cassis-myrtille-cranberry-charles-vignon;Muesli Bio Croustillant - Superfruits : Cassis - Myrtille - Cranberry;Charles Vignon;Carrefour;Lait,Fruits à coque,Soja;b;Petit-déjeuners;1813.0;12.8;1.5;68.1;21.5;6.3;7.7;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100068/muesli-bio-charles-vignon;Muesli bio;Charles vignon;;;a;Petit-déjeuners;1642.0;11.0;1.5;57;20;12.0;10.0;0.07;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100075/muesli-bio-pepites-flocons-chocolat-noix-de-coco-charles-vignon;Muesli Bio Pépites & Flocons - Chocolat Noix de Coco;Charles Vignon;;Lait,Fruits à coque,Soja;d;Petit-déjeuners;1854.0;17.4;10.0;59;16;7.8;8.7;0.07;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100082/muesli-bio-pepites-et-flocons-charles-vignon;Muesli bio pépites et flocons;Charles Vignon;;Lait,Fruits à coque,Soja;a;Petit-déjeuners;1885.0;19.4;2.3;52;12.7;9.7;12.1;0.13;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902100099/muesli-bio-croustillant-caramel-au-beurre-sale-charles-vignon;Muesli Bio Croustillant caramel au beurre salé;Charles Vignon;Leclerc,E.Leclerc;Fruits à coque,Graines de sésame,Soja;c;Petit-déjeuners;1937.0;18.0;4.4;63;17;6.4;9.0;0.48;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111902143454/muesli-bio-croustillant-superfruits-cassis-myrtille-cranberry-charles-vignon;Muesli Bio Croustillant superfruits cassis - myrtille - cranberry;Charles Vignon;;;b;Petit-déjeuners;1813.0;12.8;1.5;68.1;21.5;6.3;7.7;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3111952022587/flocons-d-avoine-leader-price;Flocons d'Avoine;Leader Price;Leader Price;;a;Petit-déjeuners;1619.0;7.0;1.1;62.2;1.8;10.3;13.7;0.01;France
3,11E+12;http://world-fr.openfoodfacts.org/produit/3112830607407/deli-matin-p-tit-deli;Déli Matin;P'tit déli,Marque Repère;Leclerc;Œufs,Fruits à coque;d;Petit-déjeuners;1932.0;17.2;8.1;65.4;26.8;5.7;8.1;0.728;France
3,12E+11;http://world-fr.openfoodfacts.org/produit/311900330047/crosti-oz-miel-joseph-favrichon;Crosti Oz Miel;Joseph Favrichon;Satoriz;Lait,Fruits à coque,Soja;b;Petit-déjeuners;1635.0;2.5;0.6;82;18;4.7;6.5;0.8;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340000077/jus-de-pomme-joker;Jus de pomme;Joker;Carrefour;;c;Jus de fruits à base de concentré;192.0;0.4;0.0;10;10;0.0;0.4;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340001432/le-fruit-multifruit-joker;Le Fruit - Multifruit;Joker;;;;Jus de fruits à base de concentré;196.0;0.4;0.0;10.2;10.1;;0.5;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340001630/le-fruit-pamplemousse-joker;Le Fruit Pamplemousse;Joker;;;c;Jus de fruits à base de concentré;194.0;0.1;0.0;10.1;9.9;;0.4;0.16;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340002811/jus-d-orange-joker;Jus d'orange Joker;Joker;;;c;Jus d'orange;186.0;0.0;0.0;9.4;8.7;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340003023/le-pur-jus-100-orange-avec-pulpe-joker;Le Pur Jus 100% Orange avec Pulpe;Joker;Monoprix;;c;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340003054/le-pur-jus-joker;Le Pur Jus;Joker;Auchan,Cora;;c;Jus de fruits;209.0;0.0;0.0;10.8;10.3;;0.4;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340003085/le-pur-jus-d-ananas-joker;Le Pur Jus d'Ananas;Joker;Leclerc;;c;Jus de fruits 100% pur jus;206.0;0.0;0.0;11.6;11.6;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340005713/le-pur-jus-pamplemousse-rose-et-blanc-joker;Le Pur Jus Pamplemousse Rose et Blanc Joker;Joker;Auchan;;b;Jus de fruits 100% pur jus;120.0;0.2;0.0;5.9;5.9;0.0;0.8;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340005775/le-pur-jus-joker;Le Pur Jus;Joker,Granini;Auchan;;c;Jus d'orange;186.0;0.0;0.0;9.4;8.7;0.0;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340005966/le-pur-jus-multifruit-exotique-joker;Le Pur Jus multifruit exotique;Joker;;;c;Jus de fruits 100% pur jus;209.0;0.0;0.0;10.8;10.3;;0.4;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340006314/pur-jus-de-fruit-d-orange-sans-pulpe-joker;Pur jus de fruit d'orange sans pulpe;Joker;Carrefour;;c;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340007328/le-pur-jus-jus-multifruit-agrumes-joker;Le Pur Jus Jus multifruit agrumes;Joker;;;;Jus de fruits 100% pur jus;;;;;;;;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340007946/le-fruit-cranberry-joker;Le Fruit Cranberry;Joker;;;;Jus de fruits à base de concentré;184.0;0.5;0.0;9.6;9.6;;0.4;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008004/le-pur-jus-100-fruits-presses-jus-multi-fruits-joker;Le pur jus 100% fruits pressés, Jus multi fruits;Joker;Auchan;;c;Jus de fruits;209.0;0.0;0.0;10.8;10.3;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008035/joker-le-pur-jus;Joker Le Pur Jus;Joker;Carrefour planet;;c;Jus d'orange 100% pur jus;171.0;0.16;0.0;8.7;8.7;0.0;1.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008066/le-pur-jus-avec-pulpe-joker;Le Pur Jus avec pulpe;Joker;Casino;;c;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008271/le-fruit-pomme-joker;Le Fruit Pomme;Joker;;;c;Jus de fruits à base de concentré;180.0;0.0;0.0;10;9.7;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008493/le-pur-jus-pomme-joker;Le pur jus pomme;joker;;;c;Jus de pomme;180.0;0.0;0.0;10;9.7;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008523/jus-de-raisin-joker;Jus de raisin;Joker;;;e;Jus de fruits 100% pur jus;285.0;0.0;0.0;16.1;15.5;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340008646/le-pur-jus-matin-tonus-joker;Le Pur Jus Matin Tonus;Joker;;;d;Jus de fruits;219.0;0.0;0.0;11.7;11.2;;0.5;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340009599/velours-joker;Velours;Joker;;;c;Jus de fruits;219.0;0.0;0.0;11.3;10.5;;0.6;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340009711/le-fruit-orange-banane-carotte-joker;Le Fruit Orange - Banane - Carotte;Joker;;;c;Jus de fruits à base de concentré;196.0;0.0;0.0;10.4;9.6;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340009773/le-fruit-orange-avec-pulpe-joker;Le Fruit Orange avec Pulpe;Joker;;;;Jus d'orange;;;;;;;;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340009858/le-pur-jus-duo-jus-d-orange-et-orange-sanguine-joker;Le Pur Jus Duo jus d'orange et orange sanguine;Joker;Leclerc;;c;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340010106/jus-de-pomme-joker;Jus de pomme;Joker;;;c;Jus de pomme;176.0;0.0;0.0;10;9.7;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340444543/pur-jus-de-fruit-d-orange-sans-pulpe-joker;Pur jus de fruit d'orange sans pulpe Joker;Joker;Carrefour;;c;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340444567/le-pur-jus-jus-multifruit-joker;Le pur jus (jus multifruit);Joker;;;c;Jus de fruits;209.0;0.0;0.0;10.8;10.3;;0.4;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340520209/pomme-joker;Pomme;Joker;Noz;;c;Jus de fruits à base de concentré;181.0;0.2;0.0;10;9.7;;0.1;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123340520230/orange-joker;Orange;Joker;;;c;Jus d'orange à base de concentré;180.0;0.2;0.0;8.9;8.2;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349010138/le-fruit-raisin-joker;Le fruit Raisin;Joker;Carrefour;;e;Jus de fruits;290.0;0.0;0.0;16.51;15.5;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349010985/le-fruit-sans-pulpe-orange-joker;Le fruit sans pulpe Orange;joker;;;;Jus d'orange à base de concentré;;;;;;;;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349011074/le-pur-jus-d-orange-sans-pulpe-joker;Le Pur Jus d'Orange sans pulpe;Joker;;;;Jus d'orange 100% pur jus;;;;;;;;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349011227/joker-jus-d-orange-le-pur-jus;Joker jus d\'orange (le pur jus);joker;;;c;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;0.0;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349011258/le-fruit-orange-sans-pulpe-joker;Le Fruit orange sans pulpe;Joker;Cora;;c;Jus d'orange à base de concentré;180.0;0.0;0.0;8.9;8.2;;0.7;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349011340/le-fruit-multifruit-joker;Le Fruit Multifruit;Joker;;;c;Jus de fruits;193.0;0.0;0.0;10.2;9.7;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349012026/le-pur-jus-duo-pomme-et-fraise-joker;Le Pur Jus Duo Pomme et Fraise;Joker;Intermarché;;c;Jus de fruits 100% pur jus;167.0;0.0;0.0;9.2;8.9;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349012057/joker-le-fruit;Joker le fruit;Joker;;;c;Jus de fruits;193.0;0.0;0.0;10.2;9.7;;0.0;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349012392/le-pur-jus-joker;Le Pur Jus;Joker;Intermarché,Leclerc;;;Jus d'orange 100% pur jus;186.0;0.0;0.0;9.4;8.7;;0.7;;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349012644/le-bio-pomme-joker;Le Bio Pomme;Joker;;;c;Jus de pomme;151.0;;0.0;;8.2;0.0;0.1;0;France
3,12E+12;http://world-fr.openfoodfacts.org/produit/3123349012705/le-fruit-sans-pulpe-orange-joker;Le Fruit Sans Pulpe Orange;Joker;Carrefour;;c;Jus d'orange à base de concentré;180.0;0.0;0.0;8.9;8.2;;0.7;0;France
